Order_Id,Name,Month,Category,Quantity,Platform,State,District,MRP,Discount_percent,Discount ,Amount,Profit,,
ORD009857,Laptop Bag,November,Home,2,Meesho,Maharashtra,Kochi,"? 16,000.00",6.1,6%,"? 30,048.00","? 14,048.00",,
ORD009858,Gaming Keyboard,November,Computer,4,Flipkart,Maharashtra,Kochi,"? 2,829.00",9.84,10%,"? 10,202.51","? 4,544.51",,
ORD009859,Power Bank,August,Electronics,2,Meesho,Telangana,Salem,"? 19,909.00",17.78,18%,"? 32,738.36","? 12,829.36",,
ORD009860,Bluetooth Speaker,August,Fashion,3,Flipkart,Maharashtra,Chennai,"? 12,248.00",19.3,19%,"? 29,652.41","? 11,280.41",,
ORD009861,Running Shoes,November,Home,1,Flipkart,Tamil Nadu,Kochi,"? 11,924.00",13.86,14%,"? 10,271.33","? 4,309.33",,
ORD009862,Wireless Mouse,February,Electronics,3,Flipkart,Telangana,Kochi,"? 11,257.00",23.84,24%,"? 25,719.99","? 8,834.49",,
ORD009863,Water Bottle,July,Fashion,5,Flipkart,Maharashtra,Pune,"? 14,059.00",23.75,24%,"? 53,599.94","? 18,452.44",,
ORD009864,Laptop Bag,February,Home,2,Amazon,Kerala,Bangalore,"? 2,883.00",27.68,28%,"? 4,169.97","? 1,286.97",,
ORD009865,Bluetooth Speaker,July,Electronics,4,Flipkart,Maharashtra,Pune,"? 14,024.00",23.57,24%,"? 42,874.17","? 14,826.17",,
ORD009866,Bluetooth Speaker,May,Fashion,3,Flipkart,Telangana,Chennai,"? 9,361.00",19.09,19%,"? 22,721.96","? 8,680.46",,
ORD009867,Office Chair,July,Electronics,3,Meesho,Tamil Nadu,Pune,? 689.00,6.56,7%,"? 1,931.40",? 897.90,,
ORD009868,Desk Lamp,October,Electronics,1,Flipkart,Telangana,Madurai,"? 9,871.00",22.85,23%,"? 7,615.48","? 2,679.98",,
ORD009869,Backpack,February,Electronics,3,Flipkart,Kerala,Salem,"? 7,429.00",19.47,19%,"? 17,947.72","? 6,804.22",,
ORD009870,Water Bottle,January,Electronics,2,Flipkart,Telangana,Warangal,"? 16,117.00",11.85,12%,"? 28,414.27","? 12,297.27",,
ORD009871,Wireless Mouse,May,Fashion,1,Flipkart,Kerala,Salem,"? 6,406.00",21.57,22%,"? 5,024.23","? 1,821.23",,
ORD009872,LED Bulb,June,Fashion,1,Amazon,Tamil Nadu,Warangal,"? 6,911.00",5.45,5%,"? 6,534.35","? 3,078.85",,
ORD009873,USB Cable,May,Fashion,3,Amazon,Telangana,Kochi,"? 15,114.00",16.86,17%,"? 37,697.34","? 15,026.34",,
ORD009874,Mobile Charger,May,Home,1,Flipkart,Karnataka,Bangalore,"? 7,555.00",7.4,7%,"? 6,995.93","? 3,218.43",,
ORD009875,Desk Lamp,October,Home,3,Meesho,Telangana,Warangal,"? 10,006.00",7.86,8%,"? 27,658.59","? 12,649.59",,
ORD009876,Water Bottle,November,Computer,4,Amazon,Telangana,Bangalore,"? 9,518.00",19.65,20%,"? 30,590.85","? 11,554.85",,
ORD009877,Wireless Mouse,May,Electronics,3,Amazon,Tamil Nadu,Madurai,"? 9,133.00",9.7,10%,"? 24,741.30","? 11,041.80",,
ORD009878,Laptop Bag,October,Home,4,Flipkart,Tamil Nadu,Hyderabad,"? 3,102.00",15.77,16%,"? 10,451.26","? 4,247.26",,
ORD009879,Power Bank,January,Home,3,Meesho,Kerala,Pune,"? 9,554.00",25.24,25%,"? 21,427.71","? 7,096.71",,
ORD009880,Headphones,December,Home,1,Flipkart,Telangana,Chennai,"? 14,630.00",16.91,17%,"? 12,156.07","? 4,841.07",,
ORD009881,Mixer Grinder,July,Computer,4,Flipkart,Karnataka,Hyderabad,"? 2,321.00",18.94,19%,"? 7,525.61","? 2,883.61",,
ORD009882,Laptop Bag,August,Fashion,3,Meesho,Maharashtra,Hyderabad,"? 3,373.00",28.51,29%,"? 7,234.07","? 2,174.57",,
ORD009883,Water Bottle,October,Electronics,1,Flipkart,Karnataka,Hyderabad,"? 4,697.00",21.35,21%,"? 3,694.19","? 1,345.69",,
ORD009884,Headphones,January,Fashion,1,Meesho,Kerala,Kochi,? 529.00,19.22,19%,? 427.33,? 162.83,,
ORD009885,Headphones,February,Home,1,Flipkart,Telangana,Bangalore,"? 4,972.00",22.15,22%,"? 3,870.70","? 1,384.70",,
ORD009886,LED Bulb,February,Electronics,5,Amazon,Kerala,Kochi,"? 5,212.00",8.83,9%,"? 23,758.90","? 10,728.90",,
ORD009887,Bluetooth Speaker,August,Computer,5,Flipkart,Tamil Nadu,Kochi,"? 15,986.00",15.62,16%,"? 67,444.93","? 27,479.93",,
ORD009888,Wireless Mouse,September,Electronics,4,Meesho,Tamil Nadu,Hyderabad,? 431.00,6.11,6%,"? 1,618.66",? 756.66,,
ORD009889,Jeans,March,Electronics,1,Amazon,Kerala,Bangalore,"? 1,726.00",26.02,26%,"? 1,276.89",? 413.89,,
ORD009890,Mixer Grinder,June,Home,4,Amazon,Tamil Nadu,Kochi,"? 18,014.00",19.5,20%,"? 58,005.08","? 21,977.08",,
ORD009891,USB Cable,December,Computer,4,Flipkart,Karnataka,Salem,"? 1,411.00",5.82,6%,"? 5,315.52","? 2,493.52",,
ORD009892,Backpack,March,Electronics,2,Amazon,Telangana,Bangalore,"? 4,340.00",18.14,18%,"? 7,105.45","? 2,765.45",,
ORD009893,Sofa Cover,April,Computer,2,Amazon,Telangana,Bangalore,"? 14,547.00",20.52,21%,"? 23,123.91","? 8,576.91",,
ORD009894,Laptop Bag,October,Computer,1,Flipkart,Tamil Nadu,Chennai,"? 13,019.00",27.04,27%,"? 9,498.66","? 2,989.16",,
ORD009895,USB Cable,January,Fashion,4,Amazon,Tamil Nadu,Hyderabad,"? 6,905.00",27.19,27%,"? 20,110.12","? 6,300.12",,
ORD009896,Bluetooth Speaker,May,Electronics,2,Amazon,Maharashtra,Warangal,"? 11,824.00",6.98,7%,"? 21,997.37","? 10,173.37",,
ORD009897,Sofa Cover,January,Electronics,3,Meesho,Kerala,Salem,"? 5,869.00",10.58,11%,"? 15,744.18","? 6,940.68",,
ORD009898,Headphones,March,Computer,5,Flipkart,Karnataka,Pune,"? 10,364.00",9.78,10%,"? 46,752.00","? 20,842.00",,
ORD009899,Sofa Cover,May,Home,1,Meesho,Karnataka,Chennai,"? 15,085.00",5.7,6%,"? 14,225.16","? 6,682.66",,
ORD009900,Office Chair,January,Home,5,Amazon,Maharashtra,Pune,"? 14,095.00",23.15,23%,"? 54,160.04","? 18,922.54",,
ORD009901,LED Bulb,August,Electronics,2,Flipkart,Kerala,Pune,"? 1,859.00",19.6,20%,"? 2,989.27","? 1,130.27",,
ORD009902,Laptop Bag,February,Electronics,2,Amazon,Tamil Nadu,Kochi,"? 3,175.00",7.93,8%,"? 5,846.45","? 2,671.45",,
ORD009903,Bluetooth Speaker,February,Electronics,5,Flipkart,Karnataka,Kochi,"? 1,587.00",18.32,18%,"? 6,481.31","? 2,513.81",,
ORD009904,Headphones,January,Electronics,1,Amazon,Kerala,Kochi,"? 9,578.00",20.48,20%,"? 7,616.43","? 2,827.43",,
ORD009905,Wireless Mouse,June,Electronics,5,Amazon,Telangana,Warangal,"? 13,170.00",5.94,6%,"? 61,938.51","? 29,013.51",,
ORD009906,Mixer Grinder,February,Computer,2,Flipkart,Tamil Nadu,Madurai,"? 6,972.00",11.24,11%,"? 12,376.69","? 5,404.69",,
ORD009907,T-shirt,January,Home,4,Amazon,Kerala,Pune,"? 11,784.00",22.03,22%,"? 36,751.94","? 13,183.94",,
ORD009908,Gaming Keyboard,October,Home,1,Meesho,Maharashtra,Kochi,"? 19,731.00",6.84,7%,"? 18,381.40","? 8,515.90",,
ORD009909,Jeans,June,Computer,3,Meesho,Kerala,Pune,"? 16,575.00",7.1,7%,"? 46,194.53","? 21,332.03",,
ORD009910,LED Bulb,May,Home,3,Flipkart,Telangana,Pune,"? 1,970.00",10.5,11%,"? 5,289.45","? 2,334.45",,
ORD009911,Backpack,December,Electronics,5,Amazon,Tamil Nadu,Madurai,"? 19,272.00",13.17,13%,"? 83,669.39","? 35,489.39",,
ORD009912,USB Cable,August,Home,3,Meesho,Tamil Nadu,Salem,"? 17,013.00",17.89,18%,"? 41,908.12","? 16,388.62",,
ORD009913,Bluetooth Speaker,March,Home,3,Amazon,Tamil Nadu,Warangal,"? 18,994.00",13.65,14%,"? 49,203.96","? 20,712.96",,
ORD009914,Water Bottle,April,Computer,4,Flipkart,Maharashtra,Pune,"? 2,927.00",11.2,11%,"? 10,396.70","? 4,542.70",,
ORD009915,Wireless Mouse,February,Fashion,5,Amazon,Karnataka,Pune,"? 4,848.00",21.95,22%,"? 18,919.32","? 6,799.32",,
ORD009916,Mixer Grinder,September,Fashion,5,Flipkart,Tamil Nadu,Pune,"? 17,515.00",24.92,25%,"? 65,751.31","? 21,963.81",,
ORD009917,Headphones,September,Fashion,1,Amazon,Maharashtra,Madurai,"? 2,747.00",12.09,12%,"? 2,414.89","? 1,041.39",,
ORD009918,Backpack,August,Electronics,4,Flipkart,Telangana,Madurai,"? 11,249.00",16.68,17%,"? 37,490.67","? 14,992.67",,
ORD009919,Backpack,June,Home,1,Flipkart,Kerala,Madurai,"? 1,046.00",14.52,15%,? 894.12,? 371.12,,
ORD009920,Smart Watch,December,Fashion,3,Flipkart,Kerala,Warangal,"? 13,528.00",9.2,9%,"? 36,850.27","? 16,558.27",,
ORD009921,T-shirt,September,Computer,2,Meesho,Telangana,Hyderabad,"? 15,135.00",15.15,15%,"? 25,684.10","? 10,549.10",,
ORD009922,Tablet Stand,October,Home,3,Amazon,Maharashtra,Chennai,"? 11,388.00",8.16,8%,"? 31,376.22","? 14,294.22",,
ORD009923,Sofa Cover,April,Fashion,2,Amazon,Telangana,Warangal,"? 8,581.00",10.83,11%,"? 15,303.36","? 6,722.36",,
ORD009924,Office Chair,August,Fashion,5,Amazon,Kerala,Hyderabad,"? 16,500.00",7.8,8%,"? 76,065.00","? 34,815.00",,
ORD009925,Tablet Stand,October,Electronics,4,Flipkart,Telangana,Hyderabad,"? 19,607.00",6.38,6%,"? 73,424.29","? 34,210.29",,
ORD009926,Laptop Bag,June,Computer,4,Meesho,Telangana,Hyderabad,"? 19,797.00",29.72,30%,"? 55,653.33","? 16,059.33",,
ORD009927,Office Chair,August,Electronics,5,Amazon,Tamil Nadu,Hyderabad,"? 13,519.00",24.2,24%,"? 51,237.01","? 17,439.51",,
ORD009928,LED Bulb,October,Computer,2,Amazon,Telangana,Hyderabad,"? 10,974.00",9.61,10%,"? 19,838.80","? 8,864.80",,
ORD009929,Desk Lamp,May,Computer,2,Amazon,Tamil Nadu,Bangalore,"? 17,083.00",6.4,6%,"? 31,979.38","? 14,896.38",,
ORD009930,Desk Lamp,June,Electronics,2,Flipkart,Kerala,Bangalore,"? 1,727.00",14.33,14%,"? 2,959.04","? 1,232.04",,
ORD009931,Mixer Grinder,September,Computer,1,Amazon,Tamil Nadu,Warangal,"? 16,361.00",19.76,20%,"? 13,128.07","? 4,947.57",,
ORD009932,Mixer Grinder,November,Electronics,4,Amazon,Maharashtra,Hyderabad,? 452.00,23,23%,"? 1,392.16",? 488.16,,
ORD009933,Wireless Mouse,April,Home,4,Flipkart,Maharashtra,Kochi,"? 18,279.00",25.48,25%,"? 54,486.04","? 17,928.04",,
ORD009934,Running Shoes,October,Fashion,5,Flipkart,Kerala,Bangalore,"? 15,374.00",7.57,8%,"? 71,050.94","? 32,615.94",,
ORD009935,Gaming Keyboard,December,Computer,5,Amazon,Kerala,Bangalore,"? 5,268.00",24.8,25%,"? 19,807.68","? 6,637.68",,
ORD009936,Tablet Stand,October,Electronics,2,Meesho,Kerala,Warangal,"? 18,107.00",13.81,14%,"? 31,212.85","? 13,105.85",,
ORD009937,Mixer Grinder,July,Computer,4,Flipkart,Karnataka,Hyderabad,"? 2,559.00",12.95,13%,"? 8,910.44","? 3,792.44",,
ORD009938,Mobile Charger,March,Fashion,5,Meesho,Telangana,Salem,"? 10,302.00",28.16,28%,"? 37,004.78","? 11,249.78",,
ORD009939,Power Bank,November,Home,3,Amazon,Maharashtra,Pune,? 514.00,10.1,10%,"? 1,386.26",? 615.26,,
ORD009940,Running Shoes,June,Computer,2,Amazon,Kerala,Salem,"? 3,799.00",7.27,7%,"? 7,045.63","? 3,246.63",,
ORD009941,Wireless Mouse,August,Fashion,5,Flipkart,Telangana,Hyderabad,"? 13,686.00",18.72,19%,"? 55,619.90","? 21,404.90",,
ORD009942,Laptop Bag,July,Home,2,Meesho,Telangana,Chennai,"? 5,285.00",6.14,6%,"? 9,921.00","? 4,636.00",,
ORD009943,Office Chair,February,Home,2,Meesho,Karnataka,Salem,"? 11,368.00",8.54,9%,"? 20,794.35","? 9,426.35",,
ORD009944,Running Shoes,December,Home,3,Amazon,Maharashtra,Warangal,"? 17,562.00",26.49,26%,"? 38,729.48","? 12,386.48",,
ORD009945,USB Cable,June,Home,4,Meesho,Telangana,Madurai,"? 4,765.00",9.63,10%,"? 17,224.52","? 7,694.52",,
ORD009946,Headphones,February,Computer,5,Meesho,Kerala,Pune,? 874.00,14.86,15%,"? 3,720.62","? 1,535.62",,
ORD009947,Bluetooth Speaker,April,Fashion,1,Amazon,Maharashtra,Madurai,"? 12,303.00",29.39,29%,"? 8,687.15","? 2,535.65",,
ORD009948,Sofa Cover,February,Fashion,4,Amazon,Karnataka,Warangal,"? 14,227.00",19.8,20%,"? 45,640.22","? 17,186.22",,
ORD009949,Power Bank,April,Fashion,1,Meesho,Telangana,Chennai,"? 11,001.00",28.14,28%,"? 7,905.32","? 2,404.82",,
ORD009950,T-shirt,June,Home,1,Amazon,Kerala,Pune,"? 4,640.00",28.12,28%,"? 3,335.23","? 1,015.23",,
ORD009951,LED Bulb,February,Electronics,2,Meesho,Maharashtra,Kochi,"? 9,612.00",11.94,12%,"? 16,928.65","? 7,316.65",,
ORD009952,Mobile Charger,November,Computer,4,Amazon,Maharashtra,Madurai,"? 17,542.00",20.53,21%,"? 55,762.51","? 20,678.51",,
ORD009953,Running Shoes,August,Computer,1,Flipkart,Kerala,Hyderabad,"? 11,305.00",14.21,14%,"? 9,698.56","? 4,046.06",,
ORD009954,Sofa Cover,January,Fashion,2,Flipkart,Telangana,Kochi,"? 8,384.00",25.42,25%,"? 12,505.57","? 4,121.57",,
ORD009955,USB Cable,November,Fashion,1,Meesho,Maharashtra,Warangal,"? 19,407.00",16.47,16%,"? 16,210.67","? 6,507.17",,
ORD009956,USB Cable,July,Home,3,Flipkart,Tamil Nadu,Hyderabad,"? 5,952.00",20.52,21%,"? 14,191.95","? 5,263.95",,
ORD009957,Office Chair,November,Home,1,Flipkart,Kerala,Pune,"? 5,762.00",18.28,18%,"? 4,708.71","? 1,827.71",,
ORD009958,Laptop Bag,July,Electronics,5,Meesho,Karnataka,Madurai,"? 11,360.00",14,14%,"? 48,848.00","? 20,448.00",,
ORD009959,Headphones,March,Computer,5,Amazon,Kerala,Bangalore,"? 16,849.00",25.29,25%,"? 62,939.44","? 20,816.94",,
ORD009960,Power Bank,July,Home,4,Amazon,Maharashtra,Hyderabad,"? 2,783.00",29.85,30%,"? 7,809.10","? 2,243.10",,
ORD009961,Wireless Mouse,January,Computer,2,Amazon,Karnataka,Pune,"? 4,336.00",15.47,15%,"? 7,330.44","? 2,994.44",,
ORD009962,Running Shoes,July,Fashion,5,Flipkart,Tamil Nadu,Pune,"? 4,246.00",26.61,27%,"? 15,580.70","? 4,965.70",,
ORD009963,Headphones,October,Home,2,Amazon,Telangana,Chennai,? 935.00,19.47,19%,"? 1,505.91",? 570.91,,
ORD009964,Sofa Cover,July,Home,5,Meesho,Maharashtra,Bangalore,"? 7,572.00",5.19,5%,"? 35,895.07","? 16,965.07",,
ORD009965,USB Cable,June,Electronics,2,Flipkart,Kerala,Salem,"? 5,826.00",26.88,27%,"? 8,519.94","? 2,693.94",,
ORD009966,Headphones,March,Computer,4,Meesho,Maharashtra,Salem,"? 18,543.00",21.76,22%,"? 58,032.17","? 20,946.17",,
ORD009967,Tablet Stand,October,Home,3,Meesho,Maharashtra,Hyderabad,"? 13,967.00",6.27,6%,"? 39,273.81","? 18,323.31",,
ORD009968,Office Chair,February,Fashion,4,Meesho,Telangana,Pune,"? 15,856.00",25.73,26%,"? 47,105.00","? 15,393.00",,
ORD009969,Mixer Grinder,October,Electronics,4,Flipkart,Kerala,Bangalore,"? 3,883.00",28.95,29%,"? 11,035.49","? 3,269.49",,
ORD009970,Gaming Keyboard,May,Computer,2,Meesho,Karnataka,Chennai,"? 6,554.00",10.39,10%,"? 11,746.08","? 5,192.08",,
ORD009971,Mixer Grinder,September,Electronics,5,Meesho,Tamil Nadu,Chennai,"? 12,024.00",23.19,23%,"? 46,178.17","? 16,118.17",,
ORD009972,Tablet Stand,May,Electronics,2,Flipkart,Maharashtra,Pune,"? 17,420.00",9.1,9%,"? 31,669.56","? 14,249.56",,
ORD009973,USB Cable,January,Computer,5,Flipkart,Tamil Nadu,Chennai,"? 2,746.00",19.56,20%,"? 11,044.41","? 4,179.41",,
ORD009974,LED Bulb,October,Home,4,Flipkart,Telangana,Kochi,"? 8,141.00",5.17,5%,"? 30,880.44","? 14,598.44",,
ORD009975,Bluetooth Speaker,April,Electronics,3,Amazon,Maharashtra,Chennai,"? 13,764.00",17.85,18%,"? 33,921.38","? 13,275.38",,
ORD009976,Bluetooth Speaker,May,Fashion,4,Amazon,Telangana,Warangal,"? 15,268.00",6.45,6%,"? 57,132.86","? 26,596.86",,
ORD009977,USB Cable,December,Fashion,3,Flipkart,Tamil Nadu,Hyderabad,"? 16,845.00",9.33,9%,"? 45,820.08","? 20,552.58",,
ORD009978,Headphones,September,Electronics,3,Amazon,Tamil Nadu,Bangalore,"? 9,675.00",29.52,30%,"? 20,456.82","? 5,944.32",,
ORD009979,T-shirt,September,Electronics,2,Amazon,Telangana,Salem,"? 1,962.00",5.92,6%,"? 3,691.70","? 1,729.70",,
ORD009980,Mobile Charger,May,Home,5,Amazon,Kerala,Kochi,"? 10,312.00",5.22,5%,"? 48,868.57","? 23,088.57",,
ORD009981,Bluetooth Speaker,December,Fashion,5,Amazon,Kerala,Salem,"? 14,356.00",22.3,22%,"? 55,773.06","? 19,883.06",,
ORD009982,Gaming Keyboard,August,Home,1,Flipkart,Karnataka,Chennai,"? 11,315.00",28.78,29%,"? 8,058.54","? 2,401.04",,
ORD009983,Jeans,October,Computer,1,Flipkart,Telangana,Bangalore,"? 11,772.00",23.1,23%,"? 9,052.67","? 3,166.67",,
ORD009984,Laptop Bag,December,Fashion,3,Meesho,Maharashtra,Kochi,"? 10,642.00",18.73,19%,"? 25,946.26","? 9,983.26",,
ORD009985,Sofa Cover,June,Fashion,5,Meesho,Telangana,Chennai,"? 3,480.00",5.78,6%,"? 16,394.28","? 7,694.28",,
ORD009986,Tablet Stand,September,Fashion,2,Meesho,Maharashtra,Madurai,? 605.00,8.31,8%,"? 1,109.45",? 504.45,,
ORD009987,Laptop Bag,December,Computer,3,Flipkart,Maharashtra,Chennai,"? 19,844.00",16.12,16%,"? 49,935.44","? 20,169.44",,
ORD009988,USB Cable,June,Fashion,4,Meesho,Telangana,Salem,"? 9,140.00",14.23,14%,"? 31,357.51","? 13,077.51",,
ORD009989,Office Chair,May,Fashion,4,Flipkart,Kerala,Hyderabad,"? 17,109.00",18.53,19%,"? 55,754.81","? 21,536.81",,
ORD009990,Office Chair,June,Fashion,3,Flipkart,Kerala,Bangalore,"? 14,381.00",15.73,16%,"? 36,356.61","? 14,785.11",,
ORD009991,Sofa Cover,May,Computer,3,Meesho,Maharashtra,Hyderabad,"? 14,959.00",19.42,19%,"? 36,161.89","? 13,723.39",,
ORD009992,Headphones,October,Home,3,Flipkart,Karnataka,Kochi,"? 10,045.00",29.31,29%,"? 21,302.43","? 6,234.93",,
ORD009993,USB Cable,November,Electronics,1,Meesho,Maharashtra,Salem,"? 17,370.00",23.16,23%,"? 13,347.11","? 4,662.11",,
ORD009994,Mobile Charger,August,Fashion,3,Meesho,Karnataka,Pune,"? 10,010.00",22.47,22%,"? 23,282.26","? 8,267.26",,
ORD009995,T-shirt,January,Electronics,4,Amazon,Maharashtra,Kochi,"? 4,261.00",25.55,26%,"? 12,689.26","? 4,167.26",,
ORD009996,Wireless Mouse,November,Computer,5,Flipkart,Maharashtra,Bangalore,"? 15,799.00",25.64,26%,"? 58,740.68","? 19,243.18",,
ORD009997,T-shirt,January,Fashion,1,Amazon,Maharashtra,Bangalore,? 721.00,24.79,25%,? 542.26,? 181.76,,
ORD009998,Gaming Keyboard,January,Electronics,1,Flipkart,Kerala,Warangal,"? 7,036.00",29.51,30%,"? 4,959.68","? 1,441.68",,
ORD009999,Smart Watch,August,Home,2,Flipkart,Telangana,Chennai,"? 11,291.00",16.13,16%,"? 18,939.52","? 7,648.52",,
ORD010000,Water Bottle,January,Fashion,1,Flipkart,Kerala,Chennai,"? 16,270.00",22.83,23%,"? 12,555.56","? 4,420.56",,
ORD010001,USB Cable,May,Electronics,3,Amazon,Maharashtra,Pune,"? 5,077.00",9.1,9%,"? 13,844.98","? 6,229.48",,
ORD010002,Power Bank,July,Electronics,4,Amazon,Kerala,Chennai,"? 19,459.00",24.32,24%,"? 58,906.28","? 19,988.28",,
ORD010003,USB Cable,October,Electronics,1,Meesho,Tamil Nadu,Pune,? 210.00,28.83,29%,? 149.46,? 44.46,,
ORD010004,Sofa Cover,December,Computer,4,Flipkart,Telangana,Bangalore,"? 17,186.00",14.08,14%,"? 59,064.84","? 24,692.84",,
ORD010005,Desk Lamp,April,Home,2,Flipkart,Maharashtra,Kochi,"? 1,289.00",12.39,12%,"? 2,258.59",? 969.59,,
ORD010006,Laptop Bag,May,Home,5,Meesho,Tamil Nadu,Bangalore,"? 12,956.00",7.65,8%,"? 59,824.33","? 27,434.33",,
ORD010007,Headphones,November,Home,4,Amazon,Kerala,Bangalore,"? 17,038.00",27.07,27%,"? 49,703.25","? 15,627.25",,
ORD010008,Bluetooth Speaker,June,Fashion,5,Amazon,Tamil Nadu,Bangalore,? 816.00,18.36,18%,"? 3,330.91","? 1,290.91",,
ORD010009,Mixer Grinder,June,Computer,5,Amazon,Telangana,Pune,"? 2,785.00",14.01,14%,"? 11,974.11","? 5,011.61",,
ORD010010,LED Bulb,August,Home,5,Flipkart,Maharashtra,Bangalore,"? 10,591.00",11.25,11%,"? 46,997.56","? 20,520.06",,
ORD010011,Sofa Cover,March,Computer,3,Amazon,Karnataka,Pune,"? 1,921.00",18.99,19%,"? 4,668.61","? 1,787.11",,
ORD010012,Jeans,August,Electronics,5,Flipkart,Maharashtra,Salem,"? 10,005.00",10.29,10%,"? 44,877.43","? 19,864.93",,
ORD010013,LED Bulb,November,Electronics,3,Meesho,Maharashtra,Warangal,"? 16,113.00",19.68,20%,"? 38,825.88","? 14,656.38",,
ORD010014,Water Bottle,May,Home,2,Meesho,Telangana,Salem,"? 8,620.00",6.17,6%,"? 16,176.29","? 7,556.29",,
ORD010015,Bluetooth Speaker,January,Computer,4,Amazon,Telangana,Madurai,"? 16,334.00",10.44,10%,"? 58,514.92","? 25,846.92",,
ORD010016,Gaming Keyboard,November,Home,5,Meesho,Kerala,Bangalore,"? 6,815.00",13.99,14%,"? 29,307.91","? 12,270.41",,
ORD010017,LED Bulb,July,Electronics,2,Amazon,Maharashtra,Warangal,"? 3,852.00",27.39,27%,"? 5,593.87","? 1,741.87",,
ORD010018,Water Bottle,March,Computer,2,Amazon,Kerala,Warangal,"? 7,710.00",22.83,23%,"? 11,899.61","? 4,189.61",,
ORD010019,Smart Watch,October,Fashion,4,Amazon,Kerala,Bangalore,"? 12,701.00",20.77,21%,"? 40,252.01","? 14,850.01",,
ORD010020,Mixer Grinder,July,Home,2,Meesho,Kerala,Bangalore,"? 1,608.00",25.72,26%,"? 2,388.84",? 780.84,,
ORD010021,Tablet Stand,August,Electronics,4,Amazon,Karnataka,Chennai,"? 7,837.00",7.55,8%,"? 28,981.23","? 13,307.23",,
ORD010022,Gaming Keyboard,February,Electronics,3,Amazon,Maharashtra,Kochi,"? 18,307.00",25.7,26%,"? 40,806.30","? 13,345.80",,
ORD010023,Mixer Grinder,April,Home,5,Amazon,Tamil Nadu,Salem,"? 7,971.00",12.67,13%,"? 34,805.37","? 14,877.87",,
ORD010024,Power Bank,November,Fashion,3,Flipkart,Kerala,Pune,"? 15,937.00",17.44,17%,"? 39,472.76","? 15,567.26",,
ORD010025,Gaming Keyboard,June,Computer,3,Meesho,Kerala,Pune,"? 15,873.00",22.51,23%,"? 36,899.96","? 13,090.46",,
ORD010026,Headphones,May,Home,5,Flipkart,Karnataka,Chennai,"? 2,503.00",10.58,11%,"? 11,190.91","? 4,933.41",,
ORD010027,Headphones,July,Fashion,1,Flipkart,Kerala,Bangalore,"? 1,034.00",15.75,16%,? 871.15,? 354.15,,
ORD010028,Laptop Bag,August,Fashion,3,Flipkart,Karnataka,Kochi,? 248.00,17.28,17%,? 615.44,? 243.44,,
ORD010029,T-shirt,December,Computer,3,Meesho,Maharashtra,Pune,"? 10,408.00",28.2,28%,"? 22,418.83","? 6,806.83",,
ORD010030,T-shirt,December,Fashion,1,Meesho,Maharashtra,Warangal,"? 8,063.00",28.46,28%,"? 5,768.27","? 1,736.77",,
ORD010031,Gaming Keyboard,January,Electronics,3,Flipkart,Kerala,Pune,"? 13,034.00",11.46,11%,"? 34,620.91","? 15,069.91",,
ORD010032,Wireless Mouse,May,Fashion,5,Flipkart,Karnataka,Kochi,"? 5,838.00",26.79,27%,"? 21,370.00","? 6,775.00",,
ORD010033,Office Chair,August,Fashion,4,Meesho,Kerala,Salem,"? 4,874.00",12.49,12%,"? 17,060.95","? 7,312.95",,
ORD010034,Backpack,February,Fashion,2,Amazon,Kerala,Madurai,"? 13,453.00",11.86,12%,"? 23,714.95","? 10,261.95",,
ORD010035,Running Shoes,August,Electronics,3,Amazon,Tamil Nadu,Chennai,"? 9,302.00",16.66,17%,"? 23,256.86","? 9,303.86",,
ORD010036,Wireless Mouse,January,Home,5,Meesho,Karnataka,Madurai,"? 18,850.00",17.16,17%,"? 78,076.70","? 30,951.70",,
ORD010037,Wireless Mouse,November,Fashion,4,Amazon,Tamil Nadu,Salem,"? 16,799.00",24.65,25%,"? 50,632.19","? 17,034.19",,
ORD010038,Mixer Grinder,October,Electronics,5,Amazon,Tamil Nadu,Pune,"? 5,141.00",24.49,24%,"? 19,409.85","? 6,557.35",,
ORD010039,T-shirt,August,Fashion,1,Meesho,Kerala,Bangalore,"? 7,577.00",26.96,27%,"? 5,534.24","? 1,745.74",,
ORD010040,Backpack,September,Electronics,3,Meesho,Kerala,Hyderabad,"? 11,585.00",18.3,18%,"? 28,394.84","? 11,017.34",,
ORD010041,USB Cable,October,Fashion,5,Flipkart,Tamil Nadu,Madurai,"? 8,873.00",25.29,25%,"? 33,145.09","? 10,962.59",,
ORD010042,Bluetooth Speaker,November,Computer,2,Flipkart,Telangana,Warangal,"? 6,812.00",14.5,15%,"? 11,648.52","? 4,836.52",,
ORD010043,Laptop Bag,January,Fashion,3,Meesho,Maharashtra,Warangal,? 789.00,8.77,9%,"? 2,159.41",? 975.91,,
ORD010044,Desk Lamp,June,Computer,3,Flipkart,Maharashtra,Salem,"? 3,732.00",19.25,19%,"? 9,040.77","? 3,442.77",,
ORD010045,T-shirt,February,Fashion,4,Flipkart,Maharashtra,Bangalore,"? 12,215.00",20.47,20%,"? 38,858.36","? 14,428.36",,
ORD010046,LED Bulb,April,Fashion,4,Amazon,Karnataka,Pune,"? 8,881.00",14.75,15%,"? 30,284.21","? 12,522.21",,
